20141210135233,2014-12-10 13:52:33,2014-12-10 13:50:00,3.20570678937734
20141210153405,2014-12-10 15:34:05,2014-12-10 15:30:00,3.6331343612943185
20141210171317,2014-12-10 17:13:17,2014-12-10 17:10:00,4.060561933211297
20141210171840,2014-12-10 17:18:40,2014-12-10 17:20:00,4.103304690402995
20141210174715,2014-12-10 17:47:15,2014-12-10 17:50:00,4.231532961978089
20141210181020,2014-12-10 18:10:20,2014-12-10 18:10:00,4.3170184763614845
20141210184836,2014-12-10 18:48:36,2014-12-10 18:50:00,4.487989505128276
20141210191152,2014-12-10 19:11:52,2014-12-10 19:10:00,4.573475019511672
20141210192251,2014-12-10 19:22:51,2014-12-10 19:20:00,4.61621777670337
20141210194148,2014-12-10 19:41:48,2014-12-10 19:40:00,4.7017032910867655
20141210195846,2014-12-10 19:58:46,2014-12-10 20:00:00,4.787188805470161
20141210201704,2014-12-10 20:17:04,2014-12-10 20:20:00,4.872674319853557
20141210233839,2014-12-10 23:38:39,2014-12-10 23:40:00,5.727529463687514
20141210234026,2014-12-10 23:40:26,2014-12-10 23:40:00,5.727529463687514
20141211003324,2014-12-11 00:33:24,2014-12-11 00:30:00,5.9412432496460035
20141211003739,2014-12-11 00:37:39,2014-12-11 00:40:00,5.983986006837701
20141211012121,2014-12-11 01:21:21,2014-12-11 01:20:00,6.154957035604492
20141211041536,2014-12-11 04:15:36,2014-12-11 04:20:00,0.6455327370389986
20141211043911,2014-12-11 04:39:11,2014-12-11 04:40:00,0.7316037686441984
20141211045048,2014-12-11 04:50:48,2014-12-11 04:50:00,0.7746392844467983
20141211050007,2014-12-11 05:00:07,2014-12-11 05:00:00,0.8176748002493982
20141211054654,2014-12-11 05:46:54,2014-12-11 05:50:00,1.0328523792623978
20141211055500,2014-12-11 05:55:00,2014-12-11 05:50:00,1.0328523792623978
20141211065735,2014-12-11 06:57:35,2014-12-11 07:00:00,1.334100989880597
20141211081854,2014-12-11 08:18:54,2014-12-11 08:20:00,1.6783851163013963
20141211092326,2014-12-11 09:23:26,2014-12-11 09:20:00,1.9365982111169957
20141211093802,2014-12-11 09:38:02,2014-12-11 09:40:00,2.0226692427221957
20141211100413,2014-12-11 10:04:13,2014-12-11 10:00:00,2.1087402743273955
20141211102441,2014-12-11 10:24:41,2014-12-11 10:20:00,2.1948113059325953
20141211113853,2014-12-11 11:38:53,2014-12-11 11:40:00,2.5390954323533945
20141211123410,2014-12-11 12:34:10,2014-12-11 12:30:00,2.754273011366394
20141211131509,2014-12-11 13:15:09,2014-12-11 13:20:00,2.9694505903793935
20141211140818,2014-12-11 14:08:18,2014-12-11 14:10:00,3.184628169392393
20141211141340,2014-12-11 14:13:40,2014-12-11 14:10:00,3.184628169392393
20141211142147,2014-12-11 14:21:47,2014-12-11 14:20:00,3.227663685194993
20141211153705,2014-12-11 15:37:05,2014-12-11 15:40:00,3.571947811615792
20141211163816,2014-12-11 16:38:16,2014-12-11 16:40:00,3.8301609064313915
20141211232848,2014-12-11 23:28:48,2014-12-11 23:30:00,5.594617054337988
20141212001516,2014-12-12 00:15:16,2014-12-12 00:20:00,5.809794633350988
20141212031922,2014-12-12 03:19:22,2014-12-12 03:20:00,0.30332618724315247
20141212033618,2014-12-12 03:36:18,2014-12-12 03:40:00,0.38999081216976744
20141212034608,2014-12-12 03:46:08,2014-12-12 03:50:00,0.43332312463307493
20141212035046,2014-12-12 03:50:46,2014-12-12 03:50:00,0.43332312463307493
20141212040041,2014-12-12 04:00:41,2014-12-12 04:00:00,0.4766554370963824
20141212060501,2014-12-12 06:05:01,2014-12-12 06:10:00,1.03997549911938
20141212091646,2014-12-12 09:16:46,2014-12-12 09:20:00,1.8632894359222223
20141212095835,2014-12-12 09:58:35,2014-12-12 10:00:00,2.0366186857754522
20141212132724,2014-12-12 13:27:24,2014-12-12 13:30:00,2.9465972475049096
20141212142612,2014-12-12 14:26:12,2014-12-12 14:30:00,3.2065911222847547
20141212151300,2014-12-12 15:13:00,2014-12-12 15:10:00,3.3799203721379847
20141212152206,2014-12-12 15:22:06,2014-12-12 15:20:00,3.423252684601292
20141212152225,2014-12-12 15:22:25,2014-12-12 15:20:00,3.423252684601292
20141212160824,2014-12-12 16:08:24,2014-12-12 16:10:00,3.6399142469178294
20141212181417,2014-12-12 18:14:17,2014-12-12 18:10:00,4.15990199647752
20141212183733,2014-12-12 18:37:33,2014-12-12 18:40:00,4.289898933867442
20141212201301,2014-12-12 20:13:01,2014-12-12 20:10:00,4.679889746037209
20141212221314,2014-12-12 22:13:14,2014-12-12 22:10:00,5.199877495596899
20141212223333,2014-12-12 22:33:33,2014-12-12 22:30:00,5.286542120523515
20141213012252,2014-12-13 01:22:52,2014-12-13 01:20:00,6.0231914323997415
20141213014332,2014-12-13 01:43:32,2014-12-13 01:40:00,6.109856057326357
20141213023233,2014-12-13 02:32:33,2014-12-13 02:30:00,0.04424778385337737
20141213041404,2014-12-13 04:14:04,2014-12-13 04:10:00,0.48672562238715106
20141213042247,2014-12-13 04:22:47,2014-12-13 04:20:00,0.5309734062405285
20141213053551,2014-12-13 05:35:51,2014-12-13 05:40:00,0.8849556770675473
20141213084921,2014-12-13 08:49:21,2014-12-13 08:50:00,1.7256635702817174
20141213120841,2014-12-13 12:08:41,2014-12-13 12:10:00,2.610619247349265
20141213130359,2014-12-13 13:03:59,2014-12-13 13:00:00,2.8318581666161515
20141213134704,2014-12-13 13:47:04,2014-12-13 13:50:00,3.053097085883038
20141213151648,2014-12-13 15:16:48,2014-12-13 15:20:00,3.4513271405634347
20141213153828,2014-12-13 15:38:28,2014-12-13 15:40:00,3.539822708270189
20141213155137,2014-12-13 15:51:37,2014-12-13 15:50:00,3.584070492123567
20141213163712,2014-12-13 16:37:12,2014-12-13 16:40:00,3.8053094113904535
20141213172738,2014-12-13 17:27:38,2014-12-13 17:30:00,4.026548330657341
20141213175006,2014-12-13 17:50:06,2014-12-13 17:50:00,4.115043898364095
20141213182115,2014-12-13 18:21:15,2014-12-13 18:20:00,4.247787249924228
20141213202229,2014-12-13 20:22:29,2014-12-13 20:20:00,4.7787606561647555
20141213205152,2014-12-13 20:51:52,2014-12-13 20:50:00,4.911504007724888
20141213213208,2014-12-13 21:32:08,2014-12-13 21:30:00,5.088495143138397
20141213221839,2014-12-13 22:18:39,2014-12-13 22:20:00,5.309734062405284
20141213222055,2014-12-13 22:20:55,2014-12-13 22:20:00,5.309734062405284
20141214003223,2014-12-14 00:32:23,2014-12-14 00:30:00,5.88495525249919
20141214034505,2014-12-14 03:45:05,2014-12-14 03:50:00,0.51196324725167
20141214055429,2014-12-14 05:54:29,2014-12-14 05:50:00,1.0704686078898555
20141214094054,2014-12-14 09:40:54,2014-12-14 09:40:00,2.140937215779711
20141214100000,2014-12-14 10:00:00,2014-12-14 10:00:00,2.234021442552742
20141214110827,2014-12-14 11:08:27,2014-12-14 11:10:00,2.55981623625835
20141214111554,2014-12-14 11:15:54,2014-12-14 11:20:00,2.6063583496448652
20141214124709,2014-12-14 12:47:09,2014-12-14 12:50:00,3.0252373701235045
20141214125218,2014-12-14 12:52:18,2014-12-14 12:50:00,3.0252373701235045
20141214133744,2014-12-14 13:37:44,2014-12-14 13:40:00,3.2579479370560818
20141214151033,2014-12-14 15:10:33,2014-12-14 15:10:00,3.676826957534721
20141214153224,2014-12-14 15:32:24,2014-12-14 15:30:00,3.7699111843077517
20141214155256,2014-12-14 15:52:56,2014-12-14 15:50:00,3.862995411080783
20141214162308,2014-12-14 16:23:08,2014-12-14 16:20:00,4.002621751240329
20141214165133,2014-12-14 16:51:33,2014-12-14 16:50:00,4.142248091399876
20141214180918,2014-12-14 18:09:18,2014-12-14 18:10:00,4.5145849984919995
20141214201603,2014-12-14 20:16:03,2014-12-14 20:20:00,5.1196324725167
20141214224109,2014-12-14 22:41:09,2014-12-14 22:40:00,5.771222059927917
20141215034037,2014-12-15 03:40:37,2014-12-15 03:40:00,0.8975979010256552
20141215034054,2014-12-15 03:40:54,2014-12-15 03:40:00,0.8975979010256552
20141215045348,2014-12-15 04:53:48,2014-12-15 04:50:00,1.228291864561423
20141215052512,2014-12-15 05:25:12,2014-12-15 05:30:00,1.4172598437247188
20141215053849,2014-12-15 05:38:49,2014-12-15 05:40:00,1.4645018385155426
20141215054424,2014-12-15 05:44:24,2014-12-15 05:40:00,1.4645018385155426
20141215064036,2014-12-15 06:40:36,2014-12-15 06:40:00,1.7479538072604863
20141215065124,2014-12-15 06:51:24,2014-12-15 06:50:00,1.7951958020513104
20141215085410,2014-12-15 08:54:10,2014-12-15 08:50:00,2.362099739541198
20141215111338,2014-12-15 11:13:38,2014-12-15 11:10:00,3.0234876666127333
20141215111519,2014-12-15 11:15:19,2014-12-15 11:20:00,3.0707296614035573
20141215124916,2014-12-15 12:49:16,2014-12-15 12:50:00,3.4959076145209727
20141215125242,2014-12-15 12:52:42,2014-12-15 12:50:00,3.4959076145209727
20141215135901,2014-12-15 13:59:01,2014-12-15 14:00:00,3.8266015780567404
20141215141933,2014-12-15 14:19:33,2014-12-15 14:20:00,3.9210855676383884
20141215150513,2014-12-15 15:05:13,2014-12-15 15:10:00,4.157295541592508
20141215153014,2014-12-15 15:30:14,2014-12-15 15:30:00,4.251779531174156
20141215163345,2014-12-15 16:33:45,2014-12-15 16:30:00,4.5352314999190995
20141215173215,2014-12-15 17:32:15,2014-12-15 17:30:00,4.818683468664044
20141215200603,2014-12-15 20:06:03,2014-12-15 20:10:00,5.574555385317227
20141216011414,2014-12-16 01:14:14,2014-12-16 01:10:00,0.6780415799114662
20141216021133,2014-12-16 02:11:33,2014-12-16 02:10:00,0.9492582118760526
20141216035553,2014-12-16 03:55:53,2014-12-16 04:00:00,1.4464887038111278
20141216041117,2014-12-16 04:11:17,2014-12-16 04:10:00,1.4916914758052255
20141216051330,2014-12-16 05:13:30,2014-12-16 05:10:00,1.762908107769812
20141216071622,2014-12-16 07:16:22,2014-12-16 07:20:00,2.3505441436930825
20141216083509,2014-12-16 08:35:09,2014-12-16 08:40:00,2.7121663196458647
20141216092235,2014-12-16 09:22:35,2014-12-16 09:20:00,2.8929774076222556
20141216093259,2014-12-16 09:32:59,2014-12-16 09:30:00,2.9381801796163534
20141216110131,2014-12-16 11:01:31,2014-12-16 11:00:00,3.345005127563233
20141216115057,2014-12-16 11:50:57,2014-12-16 11:50:00,3.571018987533722
20141216115319,2014-12-16 11:53:19,2014-12-16 11:50:00,3.571018987533722
20141216130207,2014-12-16 13:02:07,2014-12-16 13:00:00,3.887438391492406
20141216150024,2014-12-16 15:00:24,2014-12-16 15:00:00,4.429871655421579
20141216150924,2014-12-16 15:09:24,2014-12-16 15:10:00,4.475074427415676
20141216153756,2014-12-16 15:37:56,2014-12-16 15:40:00,4.61068274339797
20141216154825,2014-12-16 15:48:25,2014-12-16 15:50:00,4.655885515392067
20141216165957,2014-12-16 16:59:57,2014-12-16 17:00:00,4.972304919350752
20141216185109,2014-12-16 18:51:09,2014-12-16 18:50:00,5.469535411285827
20141216201905,2014-12-16 20:19:05,2014-12-16 20:20:00,5.876360359232707
20141216232742,2014-12-16 23:27:42,2014-12-16 23:30:00,0.43938358791465637
20141217000750,2014-12-17 00:07:50,2014-12-17 00:10:00,0.615137023080519
20141217010100,2014-12-17 01:01:00,2014-12-17 01:00:00,0.8348288170378472
20141217060323,2014-12-17 06:03:23,2014-12-17 06:00:00,2.152979580781816
